63204 37 49
63666 70 31
28205 66 86
66441 46 71
49602 32 70
22967 76 63
65029 66 76
45443 77 94
42829 82 67
07074 38 0
40129 91 27
56566 103 28
06475 64 19
50040 36 71
14625 78 58
58364 44 99
69290 69 59
65084 62 52
26712 91 40
51228 42 72
56556 72 28
63242 86 7
12328 88 2
20992 83 37
63802 96 75
06840 64 33
40837 93 91
43168 32 69
51057 100 46
00618 27 51
68028 89 2
70242 96 79
57279 64 98
06339 99 53
14676 83 59
17090 51 36
32257 47 65
64284 56 17
09848 96 4
70306 130 16
24954 60 5
08437 85 80
58362 58 99
21871 79 11
64222 96 16
32327 64 44
70246 109 67
68024 72 6
42964 75 68
33285 102 23
31765 55 42
62165 62 15
38532 44 13
11770 92 55
37892 88 90
08428 64 80
20990 72 37
32249 90 65
05728 26 3
06833 69 33
42835 64 67
14899 74 10
28125 71 22
48120 68 95
42830 70 67
22118 64 38
17015 109 60
14895 105 10
13213 55 20
08936 63 35
65450 60 84
01387 40 76
08952 84 35
66644 76 73
13702 51 57
10894 37 82
65824 41 5
26973 32 41
68019 55 4
70107 104 53
70211 101 92
70051 117 62
11780 90 55
55369 101 47
45436 92 94
13646 72 9
36931 82 25
68137 57 94
35462 109 89
09968 79 54
38530 53 13
66297 54 68
68183 51 7
40130 91 27
05233 119 77
32319 33 44
66246 64 27
37888 81 90
64091 35 50
13647 79 9
14681 50 59
14896 121 10
34732 72 45
43174 87 69
08917 32 8
07961 82 79
25326 64 39
30834 46 87
51063 74 46
48109 77 95
55372 94 47
62251 38 74
63209 84 49
70355 107 72
19261 88 62
19258 60 62
32160 116 43
11769 43 55
26741 65 40
57277 38 98
69325 94 38
00623 104 51
63667 26 31
25321 92 39
00633 25 51
62175 96 15
10149 41 81
63212 94 49
62249 24 74
37891 81 90
33274 30 23
23782 73 85
22960 41 63
63205 79 49
09967 45 54
19269 95 62
65362 60 82
68018 87 8
34835 96 24
66296 65 67
11312 64 6
01385 48 76
22952 55 63
50042 64 71
58363 68 99
57284 44 98
53273 33 97
62979 37 30
55361 148 47
45264 40 93
70326 126 8
66351 52 93
06343 82 53
51226 77 72
69343 92 64
65890 59 12
10902 103 82
66816 58 16
36946 94 25
57283 56 98
41037 87 92
06332 91 53
09953 88 54
35453 88 89
26977 88 41
03003 128 52
31754 64 42
14627 47 58
31764 95 42
36944 81 25
17019 47 60
14882 108 10
21870 65 11
37884 95 90
27221 77 12
05230 97 77
21951 29 21
36932 75 25
28204 92 86
33277 80 23
01383 146 76
32946 82 88
00628 35 51
51058 95 46
28211 32 86
32954 34 88
50038 95 71
13199 56 20
12338 107 2
27217 63 12
13200 23 20
34744 78 45
13631 71 9
68048 92 11
13697 37 57
66639 61 99
08431 29 80
40838 62 91
26722 65 40
12317 53 2
26972 61 41
10900 45 82
23769 101 85
07967 105 79
43167 72 69
58366 37 99
62172 107 15
28113 64 22
68044 78 61
25329 49 39
57631 68 29
32322 35 44
18333 100 61
22125 149 38
17013 74 60
21876 64 11
22953 37 63
62966 25 30
64087 78 50
50043 64 71
57645 85 29
64085 60 50
62248 51 74
56849 65 48
10166 94 81
55364 35 47
70359 100 78
35460 78 89
34737 34 45
15033 52 84
22116 30 38
10160 95 81
35515 27 66
56563 40 28
62984 61 30
70357 136 78
01384 65 76
35463 117 89
62159 87 15
38524 80 13
48117 64 95
30831 67 87
34832 41 24
34839 86 24
48106 30 95
62982 94 30
38534 53 13
49599 86 70
13329 86 56
11774 67 55
37881 103 90
13216 71 20
17014 88 60
69206 89 18
19259 47 62
38539 105 13
21955 76 21
23774 56 85
65043 61 18
58360 83 99
06368 96 78
70266 121 0
41028 37 92
56844 110 48
57635 84 29
39001 78 26
70263 118 4
34823 71 24
56579 71 28
28122 89 22
56557 39 28
18325 72 61
37894 83 90
62168 70 15
68016 48 80
68079 52 87
00629 149 51
65721 43 21
06338 148 53
28110 35 22
69281 77 20
70230 131 4
15036 64 84
62163 34 15
07076 106 0
06359 58 78
40844 105 91
06365 75 78
58501 53 73
30843 90 87
09869 93 4
06341 143 53
10157 53 81
49174 36 96
22959 22 63
02003 76 18
68068 69 40
13705 77 57
10148 33 81
21945 69 21
13160 49 83
65263 66 79
56558 102 28
23766 76 85
68029 87 83
68010 51 33
49183 51 96
23779 75 85
62968 43 30
56560 62 28
10146 53 81
08424 62 80
30835 67 87
26985 61 41
26726 78 40
06839 35 33
10161 81 81
49596 67 70
17018 64 60
32947 30 88
13701 64 57
48105 83 95
13700 64 57
37886 45 90
06367 97 78
11309 67 6
48107 34 95
30837 56 87
70049 86 60
07960 78 79
18331 53 61
48111 33 95
11330 83 6
21950 29 21
