55366 73 47
57291 82 98
20978 101 37
49175 37 96
63204 37 49
63666 70 31
28205 66 86
66441 46 71
49602 32 70
22967 76 63
65029 66 76
45443 77 94
42829 82 67
07074 38 0
40129 91 27
56566 103 28
06475 64 19
50040 36 71
14625 78 58
58364 44 99
69290 69 59
65084 62 52
26712 91 40
51228 42 72
56556 72 28
63242 86 7
12328 88 2
20992 83 37
63802 96 75
06840 64 33
40837 93 91
43168 32 69
51057 100 46
00618 27 51
68028 89 2
70242 96 79
57279 64 98
06339 99 53
17719 56 1
14676 83 59
17090 51 36
32257 47 65
64284 56 17
09848 96 4
70306 130 16
24954 60 5
08437 85 80
58362 58 99
21871 79 11
64222 96 16
32327 64 44
70246 109 67
68024 72 6
42964 75 68
33285 102 23
31765 55 42
62165 62 15
38532 44 13
11770 92 55
37892 88 90
08428 64 80
17731 71 1
63790 80 75
20990 72 37
32249 90 65
05728 26 3
06833 69 33
42835 64 67
14899 74 10
28125 71 22
57947 46 14
48120 68 95
42830 70 67
22118 64 38
17015 109 60
14895 105 10
13213 55 20
08936 63 35
65450 60 84
01387 40 76
08952 84 35
66644 76 73
13702 51 57
17729 71 1
10894 37 82
65824 41 5
26973 32 41
68019 55 4
70107 104 53
70211 101 92
70051 117 62
11780 90 55
55369 101 47
45436 92 94
13646 72 9
36931 82 25
68137 57 94
35462 109 89
09968 79 54
38530 53 13
66297 54 68
68183 51 7
40130 91 27
42959 103 68
05233 119 77
32319 33 44
66246 64 27
37888 81 90
64091 35 50
13647 79 9
14681 50 59
14896 121 10
20980 83 37
34732 72 45
43174 87 69
08917 32 8
07961 82 79
25326 64 39
30834 46 87
51063 74 46
05734 81 3
48109 77 95
55372 94 47
62251 38 74
17092 80 36
63209 84 49
70355 107 72
19261 88 62
19258 60 62
32160 116 43
11769 43 55
40119 88 27
26741 65 40
57277 38 98
32146 27 43
05730 31 3
69325 94 38
00623 104 51
63667 26 31
25321 92 39
00633 25 51
63225 111 7
62175 96 15
10149 41 81
63212 94 49
07394 98 34
62249 24 74
63671 62 31
37891 81 90
33274 30 23
23782 73 85
22960 41 63
63228 40 7
63205 79 49
09967 45 54
19269 95 62
65362 60 82
68018 87 8
34835 96 24
66296 65 67
11312 64 6
08938 56 35
01385 48 76
70245 100 49
22952 55 63
50042 64 71
65200 47 19
58363 68 99
57284 44 98
53273 33 97
62979 37 30
55361 148 47
45264 40 93
05732 86 3
06474 80 19
07395 41 34
70326 126 8
66351 52 93
24969 90 5
06343 82 53
51226 77 72
17723 59 1
69343 92 64
65890 59 12
10902 103 82
05635 64 32
66816 58 16
17709 105 1
36946 94 25
57283 56 98
41037 87 92
06332 91 53
57276 94 98
09953 88 54
35453 88 89
09949 76 54
26977 88 41
03003 128 52
31754 64 42
14627 47 58
66008 60 43
31764 95 42
36944 81 25
08926 78 8
17019 47 60
14882 108 10
70152 112 58
21870 65 11
37884 95 90
27221 77 12
05230 97 77
21951 29 21
36932 75 25
28204 92 86
33277 80 23
01383 146 76
32946 82 88
42838 71 67
00628 35 51
51058 95 46
28211 32 86
32954 34 88
65540 46 1
05633 27 32
50038 95 71
13199 56 20
12338 107 2
32251 64 65
14624 39 58
40117 38 27
27217 63 12
51054 57 46
13200 23 20
34744 78 45
05729 52 3
13631 71 9
68048 92 11
33282 103 23
13697 37 57
66639 61 99
63668 32 31
08431 29 80
40838 62 91
26722 65 40
63206 64 49
45440 71 94
12317 53 2
26972 61 41
10900 45 82
23769 101 85
64213 97 16
07967 105 79
43167 72 69
58366 37 99
62172 107 15
05642 88 32
28113 64 22
68044 78 61
27207 58 12
25329 49 39
57631 68 29
32322 35 44
18333 100 61
22125 149 38
17013 74 60
12313 81 2
12331 78 2
21876 64 11
43170 88 69
22953 37 63
62966 25 30
64087 78 50
65434 69 58
50043 64 71
33283 80 23
65507 57 36
57645 85 29
64085 60 50
62248 51 74
56849 65 48
12319 40 2
10166 94 81
55364 35 47
70359 100 78
35460 78 89
34737 34 45
42969 33 68
15033 52 84
42971 59 68
22116 30 38
10160 95 81
35515 27 66
56563 40 28
66099 60 45
62984 61 30
32338 102 44
70357 136 78
51060 39 46
01384 65 76
35463 117 89
62159 87 15
38524 80 13
08916 88 8
24651 28 64
68033 108 10
48117 64 95
57937 31 14
30831 67 87
12322 62 2
34832 41 24
34839 86 24
48106 30 95
62982 94 30
14675 78 59
38534 53 13
57280 64 98
49599 86 70
13329 86 56
42961 40 68
11774 67 55
65445 52 10
51206 43 72
40115 84 27
37881 103 90
33279 141 23
12330 103 2
13216 71 20
17014 88 60
69206 89 18
35518 40 66
07397 51 34
34736 31 45
51236 96 72
19259 47 62
38539 105 13
21955 76 21
23774 56 85
65043 61 18
36933 74 25
70295 94 86
58360 83 99
63806 72 75
51221 100 72
40116 79 27
06368 96 78
70266 121 0
41028 37 92
56844 110 48
57635 84 29
12318 45 2
39001 78 26
70263 118 4
64086 33 50
63677 78 31
34823 71 24
08951 80 35
64280 63 17
68127 66 92
56579 71 28
08935 58 35
28122 89 22
56557 39 28
18325 72 61
06480 88 19
37894 83 90
62168 70 15
14630 75 58
68016 48 80
68079 52 87
00629 149 51
38529 107 13
24941 66 5
20984 64 37
66606 62 14
65721 43 21
38540 94 13
06338 148 53
25325 32 39
28110 35 22
68085 126 43
69281 77 20
53268 75 97
58367 57 99
31763 95 42
35523 77 66
13202 76 20
64094 65 50
57286 40 98
38999 30 26
70230 131 4
13638 33 9
21869 84 11
15036 64 84
64290 64 17
62163 34 15
53271 86 97
19265 133 62
00624 109 51
57632 20 29
07076 106 0
06359 58 78
22115 61 38
13214 89 20
63670 62 31
66638 74 99
42836 53 67
12316 43 2
17076 63 36
00632 55 51
40844 105 91
06365 75 78
58501 53 73
01392 74 76
32260 94 65
68182 40 49
30843 90 87
09869 93 4
35517 38 66
06341 143 53
24970 90 5
10157 53 81
49174 36 96
03002 66 52
35467 85 89
38990 78 26
64224 94 16
32335 72 44
69241 75 0
63240 72 7
22959 22 63
15039 97 84
70378 112 93
57638 58 29
02003 76 18
42958 73 68
34826 35 24
34734 97 45
64300 90 17
55365 102 47
68054 51 63
68068 69 40
13705 77 57
17091 46 36
12327 46 2
14898 92 10
10148 33 81
07075 81 0
17084 58 36
21945 69 21
70015 92 10
01990 34 18
19263 64 62
13160 49 83
65263 66 79
35509 94 66
56846 41 48
62256 84 74
55367 64 47
56558 102 28
69430 68 67
23766 76 85
68029 87 83
24660 70 64
00639 105 51
65085 70 52
34825 42 24
31756 34 42
66592 66 48
34738 155 45
68171 82 73
50048 80 71
14885 26 10
58503 28 73
68010 51 33
14674 36 59
49183 51 96
09962 64 54
22955 66 63
13201 91 20
23779 75 85
13328 33 56
13168 77 83
09853 22 4
62968 43 30
09966 72 54
06337 64 53
64212 52 16
56560 62 28
41029 84 92
68133 90 69
13637 39 9
11776 75 55
10146 53 81
05241 80 77
08424 62 80
24956 45 5
30835 67 87
13209 67 20
26985 61 41
26726 78 40
34833 109 24
24955 60 5
06839 35 33
36937 45 25
10161 81 81
10896 53 82
26981 92 41
36941 90 25
09961 62 54
20985 62 37
03000 104 52
24973 108 5
70244 96 19
22130 85 38
01390 62 76
49596 67 70
26724 108 40
17018 64 60
32947 30 88
50039 36 71
08433 75 80
42843 73 67
13701 64 57
28214 81 86
26739 98 40
48105 83 95
07389 82 34
20987 41 37
39003 76 26
64292 47 17
14893 43 10
05644 84 32
24640 35 64
26715 88 40
23768 26 85
11771 64 55
13700 64 57
13699 77 57
38527 46 13
20979 81 37
37886 45 90
36938 82 25
45265 85 93
68070 129 41
62169 63 15
13164 68 83
24971 84 5
66014 60 44
08927 73 8
06367 97 78
35456 118 89
08909 53 8
11309 67 6
13330 16 56
65439 60 59
10147 72 81
13630 106 9
65161 58 32
40834 34 91
06832 64 33
21878 37 11
26974 45 41
32158 45 43
48107 34 95
32326 108 44
01987 75 18
30837 56 87
66799 55 31
50044 26 71
62164 81 15
56852 84 48
06472 91 19
70249 114 27
49184 84 96
70049 86 60
13704 71 57
06834 49 33
25332 111 39
25322 57 39
07960 78 79
38997 41 26
64088 65 50
28123 80 22
50049 65 71
63208 37 49
36936 38 25
40847 83 91
53275 41 97
57950 66 14
05743 47 3
06842 91 33
68007 102 3
13706 108 57
40120 34 27
45437 64 94
18331 53 61
01995 94 18
26980 56 41
11767 74 55
34830 29 24
34829 64 24
69282 86 56
28115 33 22
26986 60 41
08950 77 35
13632 71 9
57641 29 29
19264 65 62
48111 33 95
06333 36 53
30838 84 87
63200 109 49
32334 110 44
05744 68 3
51070 109 46
64089 38 50
28107 81 22
68011 55 0
55368 38 47
11330 83 6
22120 33 38
24965 84 5
51223 33 72
05631 24 32
08924 28 8
33273 36 23
07971 87 79
25323 31 39
63227 36 7
45273 87 93
14886 38 10
26714 34 40
07963 87 79
57949 53 14
24655 63 64
14680 35 59
62257 79 74
05724 47 3
65409 54 56
17007 50 60
41025 77 92
08949 53 35
62973 53 30
21950 29 21
62259 84 74
66098 69 45
64219 27 16
11775 67 55
64092 81 50
57287 40 98
33278 90 23
65187 66 53
21954 76 21
62171 73 15
51072 63 46
63799 50 75
28116 44 22
65889 62 12
70332 102 9
27214 53 12
28114 64 22
43175 79 69
50046 35 71
32252 64 65
23777 74 85
05237 64 77
64281 71 17
55363 79 47
65449 54 84
57642 55 29
21883 32 11
38541 86 13
28118 54 22
30832 89 87
20981 78 37
37885 64 90
32949 97 88
08946 70 35
37889 63 90
68012 113 0
09849 81 4
66575 50 47
22963 72 63
51235 91 72
01988 144 18
58361 86 99
10899 57 82
