8,s08-d02-cam-002,7206,7272,29,put in bowl
8,s08-d02-cam-002,7303,7374,62,wash hands
8,s08-d02-cam-002,7391,7421,16,move from X to Y
8,s08-d02-cam-002,7421,7493,10,dry
8,s08-d02-cam-002,7497,7545,58,take out from spice holder
8,s08-d02-cam-002,7550,7598,39,screw open
8,s08-d02-cam-002,7602,7614,41,smell
8,s08-d02-cam-002,7615,7773,42,spice
8,s08-d02-cam-002,7777,7800,38,screw close
8,s08-d02-cam-002,7821,7863,39,screw open
8,s08-d02-cam-002,7863,7876,41,smell
8,s08-d02-cam-002,7877,8010,42,spice
8,s08-d02-cam-002,8010,8055,38,screw close
8,s08-d02-cam-002,8055,8128,52,take \& put in spice holder
8,s08-d02-cam-002,8171,8252,54,take out from cupboard
8,s08-d02-cam-002,8265,8321,39,screw open
8,s08-d02-cam-002,8321,8475,26,pour
8,s08-d02-cam-002,8485,8551,38,screw close
8,s08-d02-cam-002,8551,8620,48,take \& put in cupboard
8,s08-d02-cam-002,8666,8793,55,take out from drawer
8,s08-d02-cam-002,8805,9358,15,mix
8,s08-d02-cam-002,9390,9415,58,take out from spice holder
8,s08-d02-cam-002,9417,9468,39,screw open
8,s08-d02-cam-002,9468,9552,42,spice
8,s08-d02-cam-002,9552,9601,38,screw close
8,s08-d02-cam-002,9601,9638,52,take \& put in spice holder
8,s08-d02-cam-002,9657,9847,15,mix
8,s08-d02-cam-002,9880,9928,16,move from X to Y
8,s08-d02-cam-002,1,119,1, Background activity
8,s08-d02-cam-002,304,357,1, Background activity
8,s08-d02-cam-002,1006,1073,1, Background activity
8,s08-d02-cam-002,1398,1432,1, Background activity
8,s08-d02-cam-002,2836,2945,1, Background activity
8,s08-d02-cam-002,4567,4686,1, Background activity
8,s08-d02-cam-002,4927,4964,1, Background activity
8,s08-d02-cam-002,5651,5732,1, Background activity
8,s08-d02-cam-002,5941,6040,1, Background activity
8,s08-d02-cam-002,6093,6140,1, Background activity
8,s08-d02-cam-002,6415,6449,1, Background activity
8,s08-d02-cam-002,7273,7302,1, Background activity
8,s08-d02-cam-002,8129,8170,1, Background activity
8,s08-d02-cam-002,8621,8665,1, Background activity
8,s08-d02-cam-002,9359,9389,1, Background activity
8,s08-d02-cam-002,9848,9879,1, Background activity
8,s08-d02-cam-002,9929,10005,1, Background activity
8,s08-d04-cam-002,133,369,54,take out from cupboard
8,s08-d04-cam-002,369,510,55,take out from drawer
8,s08-d04-cam-002,566,1781,24,peel
8,s08-d04-cam-002,1789,2690,24,peel
8,s08-d04-cam-002,2716,2841,1, Background activity
8,s08-d04-cam-002,2847,2979,1, Background activity
8,s08-d04-cam-002,2979,3187,60,throw in garbage
8,s08-d04-cam-002,3199,3336,55,take out from drawer
8,s08-d04-cam-002,3359,3401,49,take \& put in drawer
8,s08-d04-cam-002,3401,3445,55,take out from drawer
8,s08-d04-cam-002,3482,3589,7,cut out inside
8,s08-d04-cam-002,3589,3628,53,take ingredient apart
8,s08-d04-cam-002,3634,3707,24,peel
8,s08-d04-cam-002,3766,3847,60,throw in garbage
8,s08-d04-cam-002,3860,3995,62,wash hands
8,s08-d04-cam-002,4000,4236,63,wash objects
8,s08-d04-cam-002,4236,4323,40,shake
8,s08-d04-cam-002,4330,4410,20,open/close drawer
8,s08-d04-cam-002,4446,4513,55,take out from drawer
8,s08-d04-cam-002,4522,4561,20,open/close drawer
8,s08-d04-cam-002,4568,4642,55,take out from drawer
8,s08-d04-cam-002,4696,5966,12,grate
8,s08-d04-cam-002,5996,6838,12,grate
8,s08-d04-cam-002,6919,6989,62,wash hands
8,s08-d04-cam-002,6989,7017,40,shake
8,s08-d04-cam-002,7040,7090,10,dry
8,s08-d04-cam-002,7092,7355,56,take out from fridge
8,s08-d04-cam-002,7362,7540,56,take out from fridge
8,s08-d04-cam-002,7621,8153,24,peel
8,s08-d04-cam-002,8196,8901,24,peel
8,s08-d04-cam-002,8948,9041,63,wash objects
8,s08-d04-cam-002,9045,9133,40,shake
8,s08-d04-cam-002,9133,9209,55,take out from drawer
8,s08-d04-cam-002,9247,9310,6,cut off ends
8,s08-d04-cam-002,9342,9382,40,shake
8,s08-d04-cam-002,9400,10235,12,grate
8,s08-d04-cam-002,10320,10595,12,grate
8,s08-d04-cam-002,10642,10751,12,grate
8,s08-d04-cam-002,10890,10927,62,wash hands
8,s08-d04-cam-002,10927,10998,40,shake
8,s08-d04-cam-002,11025,11197,37,scratch off
8,s08-d04-cam-002,11202,11251,16,move from X to Y
8,s08-d04-cam-002,11251,11319,62,wash hands
8,s08-d04-cam-002,11319,11372,40,shake
8,s08-d04-cam-002,11434,11577,17,open egg
8,s08-d04-cam-002,11670,11794,60,throw in garbage
8,s08-d04-cam-002,12005,12089,60,throw in garbage
8,s08-d04-cam-002,12093,12184,62,wash hands
8,s08-d04-cam-002,12183,12219,40,shake
8,s08-d04-cam-002,12219,12251,16,move from X to Y
8,s08-d04-cam-002,12251,12313,10,dry
8,s08-d04-cam-002,12355,12538,55,take out from drawer
8,s08-d04-cam-002,12540,12903,46,stir
8,s08-d04-cam-002,12948,12982,58,take out from spice holder
8,s08-d04-cam-002,12988,13019,58,take out from spice holder
8,s08-d04-cam-002,13019,13062,34,read
8,s08-d04-cam-002,13062,13087,39,screw open
8,s08-d04-cam-002,13091,13113,41,smell
8,s08-d04-cam-002,13119,13150,38,screw close
8,s08-d04-cam-002,13157,13399,34,read
8,s08-d04-cam-002,13399,13443,58,take out from spice holder
8,s08-d04-cam-002,13443,13448,58,take out from spice holder
8,s08-d04-cam-002,13452,13485,39,screw open
8,s08-d04-cam-002,13488,13517,41,smell
8,s08-d04-cam-002,13517,13576,38,screw close
8,s08-d04-cam-002,13580,13599,52,take \& put in spice holder
8,s08-d04-cam-002,13603,13687,58,take out from spice holder
8,s08-d04-cam-002,13691,13712,39,screw open
8,s08-d04-cam-002,13719,13830,42,spice
8,s08-d04-cam-002,13832,13854,41,smell
8,s08-d04-cam-002,13856,13895,42,spice
8,s08-d04-cam-002,13914,14012,38,screw close
8,s08-d04-cam-002,14037,14059,39,screw open
8,s08-d04-cam-002,14064,14191,42,spice
8,s08-d04-cam-002,14193,14229,38,screw close
8,s08-d04-cam-002,14250,14280,39,screw open
8,s08-d04-cam-002,14287,14378,42,spice
8,s08-d04-cam-002,14383,14427,38,screw close
8,s08-d04-cam-002,14436,14547,52,take \& put in spice holder
8,s08-d04-cam-002,14580,15017,46,stir
8,s08-d04-cam-002,15080,15481,54,take out from cupboard
8,s08-d04-cam-002,15528,15595,20,open/close drawer
8,s08-d04-cam-002,15595,15880,55,take out from drawer
8,s08-d04-cam-002,16102,16155,20,open/close drawer
8,s08-d04-cam-002,16230,16345,6,cut off ends
8,s08-d04-cam-002,16354,16467,24,peel
8,s08-d04-cam-002,16474,16702,24,peel
8,s08-d04-cam-002,16711,16796,3,cut apart
8,s08-d04-cam-002,16816,17301,24,peel
8,s08-d04-cam-002,17336,17491,24,peel
8,s08-d04-cam-002,17519,17837,24,peel
8,s08-d04-cam-002,17948,18590,8,cut slices
8,s08-d04-cam-002,18590,19135,4,cut dice
8,s08-d04-cam-002,19206,19664,8,cut slices
8,s08-d04-cam-002,19664,20034,4,cut dice
8,s08-d04-cam-002,20196,20263,60,throw in garbage
8,s08-d04-cam-002,20291,20440,62,wash hands
8,s08-d04-cam-002,20440,20468,40,shake
8,s08-d04-cam-002,20468,20541,10,dry
8,s08-d04-cam-002,20653,20712,55,take out from drawer
8,s08-d04-cam-002,20772,20945,54,take out from cupboard
8,s08-d04-cam-002,20961,21004,39,screw open
8,s08-d04-cam-002,21012,21212,26,pour
8,s08-d04-cam-002,21214,21247,38,screw close
8,s08-d04-cam-002,21258,21371,43,spread
8,s08-d04-cam-002,21415,21482,2,change temperature
8,s08-d04-cam-002,21483,21605,2,change temperature
8,s08-d04-cam-002,21606,21647,40,shake
8,s08-d04-cam-002,21661,21704,39,screw open
8,s08-d04-cam-002,21708,21787,26,pour
8,s08-d04-cam-002,21790,21840,38,screw close
8,s08-d04-cam-002,21845,22016,43,spread
8,s08-d04-cam-002,22016,22074,1, Background activity
8,s08-d04-cam-002,22100,22139,1, Background activity
8,s08-d04-cam-002,22224,22449,30,put in pan/pot
8,s08-d04-cam-002,22562,22620,40,shake
8,s08-d04-cam-002,22847,22955,63,wash objects
8,s08-d04-cam-002,23119,23256,40,shake
8,s08-d04-cam-002,23400,23433,40,shake
8,s08-d04-cam-002,23433,23880,46,stir
8,s08-d04-cam-002,23946,23979,39,screw open
8,s08-d04-cam-002,23984,24051,26,pour
8,s08-d04-cam-002,24055,24215,38,screw close
8,s08-d04-cam-002,24227,24389,46,stir
8,s08-d04-cam-002,24389,24420,1, Background activity
8,s08-d04-cam-002,24420,24523,2,change temperature
8,s08-d04-cam-002,24609,24757,63,wash objects
8,s08-d04-cam-002,24790,24944,65,wipe clean
8,s08-d04-cam-002,24968,25053,10,dry
8,s08-d04-cam-002,25115,25134,40,shake
8,s08-d04-cam-002,25137,25227,46,stir
8,s08-d04-cam-002,25408,25612,55,take out from drawer
8,s08-d04-cam-002,25616,25815,46,stir
8,s08-d04-cam-002,25819,25860,41,smell
8,s08-d04-cam-002,25894,25935,59,taste
8,s08-d04-cam-002,26011,26041,58,take out from spice holder
8,s08-d04-cam-002,26042,26071,39,screw open
8,s08-d04-cam-002,26076,26221,42,spice
8,s08-d04-cam-002,26227,26279,38,screw close
8,s08-d04-cam-002,26280,26305,52,take \& put in spice holder
8,s08-d04-cam-002,26308,26331,58,take out from spice holder
8,s08-d04-cam-002,26331,26360,34,read
8,s08-d04-cam-002,26372,26399,39,screw open
8,s08-d04-cam-002,26404,26423,41,smell
8,s08-d04-cam-002,26428,26505,42,spice
8,s08-d04-cam-002,26511,26559,38,screw close
8,s08-d04-cam-002,26561,26584,52,take \& put in spice holder
8,s08-d04-cam-002,26664,26861,46,stir
8,s08-d04-cam-002,26861,26888,40,shake
8,s08-d04-cam-002,26888,26985,46,stir
8,s08-d04-cam-002,27008,27589,46,stir
8,s08-d04-cam-002,27813,27843,40,shake
8,s08-d04-cam-002,27843,27944,46,stir
8,s08-d04-cam-002,27944,27974,40,shake
8,s08-d04-cam-002,27974,28029,46,stir
8,s08-d04-cam-002,28029,28064,40,shake
8,s08-d04-cam-002,28064,28338,46,stir
8,s08-d04-cam-002,29182,29205,40,shake
8,s08-d04-cam-002,29205,29648,46,stir
8,s08-d04-cam-002,29648,29677,40,shake
8,s08-d04-cam-002,30025,30378,46,stir
8,s08-d04-cam-002,30406,30481,46,stir
8,s08-d04-cam-002,30481,30511,40,shake
8,s08-d04-cam-002,30538,30594,39,screw open
8,s08-d04-cam-002,30671,30745,38,screw close
8,s08-d04-cam-002,30773,30804,40,shake
8,s08-d04-cam-002,30804,31107,46,stir
8,s08-d04-cam-002,31107,31129,40,shake
8,s08-d04-cam-002,31129,31180,46,stir
8,s08-d04-cam-002,31180,31195,40,shake
8,s08-d04-cam-002,31195,31353,46,stir
8,s08-d04-cam-002,31353,31409,40,shake
8,s08-d04-cam-002,31573,31742,46,stir
8,s08-d04-cam-002,31783,31798,39,screw open
8,s08-d04-cam-002,31801,31890,26,pour
8,s08-d04-cam-002,31894,31928,38,screw close
8,s08-d04-cam-002,31957,31983,40,shake
8,s08-d04-cam-002,31983,32102,46,stir
8,s08-d04-cam-002,32102,32142,40,shake
8,s08-d04-cam-002,32285,32316,40,shake
8,s08-d04-cam-002,32386,32615,46,stir
8,s08-d04-cam-002,32615,32651,40,shake
8,s08-d04-cam-002,32651,32720,46,stir
8,s08-d04-cam-002,32763,32863,46,stir
8,s08-d04-cam-002,32881,32930,32,put on cutting-board
8,s08-d04-cam-002,32980,33114,30,put in pan/pot
8,s08-d04-cam-002,33122,33445,46,stir
8,s08-d04-cam-002,33750,33785,40,shake
8,s08-d04-cam-002,1,132,1, Background activity
8,s08-d04-cam-002,511,565,1, Background activity
8,s08-d04-cam-002,3446,3481,1, Background activity
8,s08-d04-cam-002,3708,3765,1, Background activity
8,s08-d04-cam-002,4411,4445,1, Background activity
8,s08-d04-cam-002,4643,4695,1, Background activity
8,s08-d04-cam-002,6839,6918,1, Background activity
8,s08-d04-cam-002,7541,7620,1, Background activity
8,s08-d04-cam-002,8154,8195,1, Background activity
8,s08-d04-cam-002,8902,8947,1, Background activity
8,s08-d04-cam-002,9210,9246,1, Background activity
8,s08-d04-cam-002,9311,9341,1, Background activity
8,s08-d04-cam-002,10236,10319,1, Background activity
8,s08-d04-cam-002,10596,10641,1, Background activity
8,s08-d04-cam-002,10752,10889,1, Background activity
8,s08-d04-cam-002,11373,11433,1, Background activity
8,s08-d04-cam-002,11578,11669,1, Background activity
8,s08-d04-cam-002,11795,12004,1, Background activity
8,s08-d04-cam-002,12314,12354,1, Background activity
8,s08-d04-cam-002,12904,12947,1, Background activity
8,s08-d04-cam-002,14548,14579,1, Background activity
8,s08-d04-cam-002,15018,15079,1, Background activity
8,s08-d04-cam-002,15482,15527,1, Background activity
8,s08-d04-cam-002,15881,16101,1, Background activity
8,s08-d04-cam-002,16156,16229,1, Background activity
8,s08-d04-cam-002,17302,17335,1, Background activity
8,s08-d04-cam-002,17838,17947,1, Background activity
8,s08-d04-cam-002,19136,19205,1, Background activity
8,s08-d04-cam-002,20035,20195,1, Background activity
8,s08-d04-cam-002,20542,20652,1, Background activity
8,s08-d04-cam-002,20713,20771,1, Background activity
8,s08-d04-cam-002,21372,21414,1, Background activity
8,s08-d04-cam-002,22140,22223,1, Background activity
8,s08-d04-cam-002,22450,22561,1, Background activity
8,s08-d04-cam-002,22621,22846,1, Background activity
8,s08-d04-cam-002,22956,23118,1, Background activity
8,s08-d04-cam-002,23257,23399,1, Background activity
8,s08-d04-cam-002,23881,23945,1, Background activity
8,s08-d04-cam-002,24524,24608,1, Background activity
8,s08-d04-cam-002,24758,24789,1, Background activity
8,s08-d04-cam-002,25054,25114,1, Background activity
8,s08-d04-cam-002,25228,25407,1, Background activity
8,s08-d04-cam-002,25861,25893,1, Background activity
8,s08-d04-cam-002,25936,26010,1, Background activity
8,s08-d04-cam-002,26585,26663,1, Background activity
8,s08-d04-cam-002,27590,27812,1, Background activity
8,s08-d04-cam-002,28339,29181,1, Background activity
8,s08-d04-cam-002,29678,30024,1, Background activity
8,s08-d04-cam-002,30595,30670,1, Background activity
8,s08-d04-cam-002,31410,31572,1, Background activity
8,s08-d04-cam-002,31743,31782,1, Background activity
8,s08-d04-cam-002,32143,32284,1, Background activity
8,s08-d04-cam-002,32317,32385,1, Background activity
8,s08-d04-cam-002,32721,32762,1, Background activity
8,s08-d04-cam-002,32931,32979,1, Background activity
8,s08-d04-cam-002,33446,33749,1, Background activity
8,s08-d04-cam-002,33786,34129,1, Background activity
8,s08-d11-cam-002,201,454,55,take out from drawer
8,s08-d11-cam-002,458,506,55,take out from drawer
8,s08-d11-cam-002,581,684,55,take out from drawer
8,s08-d11-cam-002,1347,1523,54,take out from cupboard
8,s08-d11-cam-002,1538,1647,55,take out from drawer
8,s08-d11-cam-002,1653,1775,3,cut apart
8,s08-d11-cam-002,1805,2594,44,squeeze
8,s08-d11-cam-002,2625,3237,44,squeeze
8,s08-d11-cam-002,3354,4316,24,peel
8,s08-d11-cam-002,4337,4386,63,wash objects
8,s08-d11-cam-002,4386,4404,40,shake
8,s08-d11-cam-002,4404,4481,63,wash objects
8,s08-d11-cam-002,4538,4594,3,cut apart
8,s08-d11-cam-002,4674,5716,24,peel
8,s08-d11-cam-002,5734,5832,63,wash objects
8,s08-d11-cam-002,5832,5874,40,shake
8,s08-d11-cam-002,5903,5990,3,cut apart
8,s08-d11-cam-002,6023,6051,40,shake
8,s08-d11-cam-002,6073,6125,62,wash hands
8,s08-d11-cam-002,6136,6199,10,dry
8,s08-d11-cam-002,6297,6399,55,take out from drawer
8,s08-d11-cam-002,6421,6493,27,pull out
8,s08-d11-cam-002,6517,6702,25,plug in/out
8,s08-d11-cam-002,6713,7523,28,puree
8,s08-d11-cam-002,7695,7900,54,take out from cupboard
8,s08-d11-cam-002,7907,8011,55,take out from drawer
8,s08-d11-cam-002,8245,9910,18,open tin
8,s08-d11-cam-002,9957,10330,18,open tin
8,s08-d11-cam-002,10388,10569,29,put in bowl
8,s08-d11-cam-002,10612,11362,28,puree
8,s08-d11-cam-002,11389,11427,41,smell
8,s08-d11-cam-002,11629,11778,26,pour
8,s08-d11-cam-002,11879,11933,62,wash hands
8,s08-d11-cam-002,11946,11992,10,dry
8,s08-d11-cam-002,12018,12114,26,pour
8,s08-d11-cam-002,12209,12857,28,puree
8,s08-d11-cam-002,12896,12974,56,take out from fridge
8,s08-d11-cam-002,13031,13039,41,smell
8,s08-d11-cam-002,13052,13092,26,pour
8,s08-d11-cam-002,13555,13646,26,pour
8,s08-d11-cam-002,13691,13769,50,take \& put in fridge
8,s08-d11-cam-002,13800,13996,28,puree
8,s08-d11-cam-002,14045,14124,55,take out from drawer
8,s08-d11-cam-002,14136,14199,59,taste
8,s08-d11-cam-002,14206,14242,46,stir
8,s08-d11-cam-002,14254,14281,59,taste
8,s08-d11-cam-002,14281,14308,16,move from X to Y
8,s08-d11-cam-002,14330,14601,54,take out from cupboard
8,s08-d11-cam-002,14616,14697,26,pour
8,s08-d11-cam-002,14718,14783,26,pour
8,s08-d11-cam-002,14798,14982,26,pour
8,s08-d11-cam-002,14995,15053,16,move from X to Y
8,s08-d11-cam-002,1,200,1, Background activity
8,s08-d11-cam-002,507,580,1, Background activity
8,s08-d11-cam-002,685,1346,1, Background activity
8,s08-d11-cam-002,2595,2624,1, Background activity
8,s08-d11-cam-002,3238,3353,1, Background activity
8,s08-d11-cam-002,4482,4537,1, Background activity
8,s08-d11-cam-002,4595,4673,1, Background activity
8,s08-d11-cam-002,5991,6022,1, Background activity
8,s08-d11-cam-002,6200,6296,1, Background activity
8,s08-d11-cam-002,7524,7694,1, Background activity
8,s08-d11-cam-002,8012,8244,1, Background activity
8,s08-d11-cam-002,9911,9956,1, Background activity
8,s08-d11-cam-002,10331,10387,1, Background activity
8,s08-d11-cam-002,10570,10611,1, Background activity
8,s08-d11-cam-002,11428,11628,1, Background activity
8,s08-d11-cam-002,11779,11878,1, Background activity
8,s08-d11-cam-002,12115,12208,1, Background activity
8,s08-d11-cam-002,12858,12895,1, Background activity
8,s08-d11-cam-002,12975,13030,1, Background activity
8,s08-d11-cam-002,13093,13554,1, Background activity
8,s08-d11-cam-002,13647,13690,1, Background activity
8,s08-d11-cam-002,13770,13799,1, Background activity
8,s08-d11-cam-002,13997,14044,1, Background activity
8,s08-d11-cam-002,15054,15131,1, Background activity
8,s08-d14-cam-002,68,297,55,take out from drawer
8,s08-d14-cam-002,315,380,16,move from X to Y
8,s08-d14-cam-002,386,508,63,wash objects
8,s08-d14-cam-002,521,823,11,fill water from tap
8,s08-d14-cam-002,833,945,16,move from X to Y
8,s08-d14-cam-002,1019,1075,2,change temperature
8,s08-d14-cam-002,1083,1199,2,change temperature
8,s08-d14-cam-002,1291,1398,49,take \& put in drawer
8,s08-d14-cam-002,1448,1688,54,take out from cupboard
8,s08-d14-cam-002,1739,2074,54,take out from cupboard
8,s08-d14-cam-002,2212,2249,36,rip open
8,s08-d14-cam-002,2290,2312,41,smell
8,s08-d14-cam-002,2317,2396,16,move from X to Y
8,s08-d14-cam-002,2438,2555,60,throw in garbage
8,s08-d14-cam-002,2613,2686,55,take out from drawer
8,s08-d14-cam-002,2696,2860,46,stir
8,s08-d14-cam-002,2873,2903,1, Background activity
8,s08-d14-cam-002,3010,3088,20,open/close drawer
8,s08-d14-cam-002,3092,3285,55,take out from drawer
8,s08-d14-cam-002,3544,3779,1, Background activity
8,s08-d14-cam-002,3798,3877,16,move from X to Y
8,s08-d14-cam-002,4819,5048,26,pour
8,s08-d14-cam-002,5073,5188,26,pour
8,s08-d14-cam-002,5202,5292,26,pour
8,s08-d14-cam-002,5341,5713,46,stir
8,s08-d14-cam-002,1,67,1, Background activity
8,s08-d14-cam-002,946,1018,1, Background activity
8,s08-d14-cam-002,1200,1290,1, Background activity
8,s08-d14-cam-002,1399,1447,1, Background activity
8,s08-d14-cam-002,1689,1738,1, Background activity
8,s08-d14-cam-002,2075,2211,1, Background activity
8,s08-d14-cam-002,2250,2289,1, Background activity
8,s08-d14-cam-002,2397,2437,1, Background activity
8,s08-d14-cam-002,2556,2612,1, Background activity
8,s08-d14-cam-002,2904,3009,1, Background activity
8,s08-d14-cam-002,3286,3543,1, Background activity
8,s08-d14-cam-002,3878,4818,1, Background activity
8,s08-d14-cam-002,5293,5340,1, Background activity
8,s08-d14-cam-002,5714,5774,1, Background activity
10,s10-d02-cam-002,310,560,56,take out from fridge
10,s10-d02-cam-002,703,825,50,take \& put in fridge
10,s10-d02-cam-002,831,874,56,take out from fridge
10,s10-d02-cam-002,884,910,56,take out from fridge
10,s10-d02-cam-002,1036,1084,56,take out from fridge
10,s10-d02-cam-002,1179,1233,56,take out from fridge
10,s10-d02-cam-002,1251,1330,21,open/close fridge
10,s10-d02-cam-002,1454,1518,16,move from X to Y
10,s10-d02-cam-002,1628,1807,20,open/close drawer
10,s10-d02-cam-002,1907,1976,20,open/close drawer
10,s10-d02-cam-002,2010,2107,55,take out from drawer
10,s10-d02-cam-002,2180,2215,55,take out from drawer
10,s10-d02-cam-002,2319,2684,63,wash objects
10,s10-d02-cam-002,2719,2929,63,wash objects
10,s10-d02-cam-002,2983,3215,63,wash objects
10,s10-d02-cam-002,3277,3296,53,take ingredient apart
10,s10-d02-cam-002,3296,3540,63,wash objects
10,s10-d02-cam-002,3609,3632,53,take ingredient apart
10,s10-d02-cam-002,3632,3801,63,wash objects
10,s10-d02-cam-002,3838,3877,40,shake
10,s10-d02-cam-002,3950,4010,20,open/close drawer
10,s10-d02-cam-002,4029,4070,20,open/close drawer
10,s10-d02-cam-002,4159,4267,19,open/close cupboard
10,s10-d02-cam-002,4271,4329,19,open/close cupboard
10,s10-d02-cam-002,4329,4418,19,open/close cupboard
10,s10-d02-cam-002,4451,4544,19,open/close cupboard
10,s10-d02-cam-002,4553,4622,19,open/close cupboard
10,s10-d02-cam-002,4766,4825,19,open/close cupboard
10,s10-d02-cam-002,4831,4890,19,open/close cupboard
10,s10-d02-cam-002,4892,5012,54,take out from cupboard
10,s10-d02-cam-002,5133,5264,48,take \& put in cupboard
10,s10-d02-cam-002,5378,5492,55,take out from drawer
10,s10-d02-cam-002,5574,5750,55,take out from drawer
10,s10-d02-cam-002,5895,5948,55,take out from drawer
10,s10-d02-cam-002,5948,5984,20,open/close drawer
10,s10-d02-cam-002,5989,6125,55,take out from drawer
10,s10-d02-cam-002,6163,6207,55,take out from drawer
10,s10-d02-cam-002,6207,6240,16,move from X to Y
10,s10-d02-cam-002,6413,6493,20,open/close drawer
10,s10-d02-cam-002,6513,6850,55,take out from drawer
10,s10-d02-cam-002,6954,7039,6,cut off ends
10,s10-d02-cam-002,7069,7138,6,cut off ends
10,s10-d02-cam-002,7193,7254,63,wash objects
10,s10-d02-cam-002,7280,8569,24,peel
10,s10-d02-cam-002,8715,8826,6,cut off ends
10,s10-d02-cam-002,8866,8976,24,peel
10,s10-d02-cam-002,9040,9298,24,peel
10,s10-d02-cam-002,9419,9786,24,peel
10,s10-d02-cam-002,9870,9985,24,peel
10,s10-d02-cam-002,10090,10207,6,cut off ends
10,s10-d02-cam-002,10372,10418,16,move from X to Y
10,s10-d02-cam-002,10650,11419,8,cut slices
10,s10-d02-cam-002,11466,11551,29,put in bowl
10,s10-d02-cam-002,11553,11729,29,put in bowl
10,s10-d02-cam-002,11757,11820,29,put in bowl
10,s10-d02-cam-002,11821,11899,29,put in bowl
10,s10-d02-cam-002,11959,11990,32,put on cutting-board
10,s10-d02-cam-002,12038,12154,3,cut apart
10,s10-d02-cam-002,12272,12857,8,cut slices
10,s10-d02-cam-002,12941,13441,8,cut slices
10,s10-d02-cam-002,13473,13538,29,put in bowl
10,s10-d02-cam-002,13539,13673,29,put in bowl
10,s10-d02-cam-002,13707,13757,29,put in bowl
10,s10-d02-cam-002,13785,13823,29,put in bowl
10,s10-d02-cam-002,13813,13935,29,put in bowl
10,s10-d02-cam-002,13956,13999,29,put in bowl
10,s10-d02-cam-002,14011,14048,29,put in bowl
10,s10-d02-cam-002,14057,14106,29,put in bowl
10,s10-d02-cam-002,14114,14184,29,put in bowl
10,s10-d02-cam-002,14195,14239,29,put in bowl
10,s10-d02-cam-002,14239,14362,29,put in bowl
10,s10-d02-cam-002,14373,14489,29,put in bowl
10,s10-d02-cam-002,14506,14543,29,put in bowl
10,s10-d02-cam-002,14567,14639,29,put in bowl
10,s10-d02-cam-002,14672,14694,32,put on cutting-board
10,s10-d02-cam-002,15043,15133,63,wash objects
10,s10-d02-cam-002,15133,15179,40,shake
10,s10-d02-cam-002,15188,15231,40,shake
10,s10-d02-cam-002,15360,16391,8,cut slices
10,s10-d02-cam-002,16500,16773,8,cut slices
10,s10-d02-cam-002,16837,17181,8,cut slices
10,s10-d02-cam-002,17193,17241,29,put in bowl
10,s10-d02-cam-002,17248,17300,29,put in bowl
10,s10-d02-cam-002,17309,17377,29,put in bowl
10,s10-d02-cam-002,17386,17478,29,put in bowl
10,s10-d02-cam-002,17488,17604,29,put in bowl
10,s10-d02-cam-002,17604,17663,29,put in bowl
10,s10-d02-cam-002,17663,17700,32,put on cutting-board
10,s10-d02-cam-002,18870,19257,12,grate
10,s10-d02-cam-002,19302,19393,12,grate
10,s10-d02-cam-002,19427,19542,1, Background activity
10,s10-d02-cam-002,19545,19575,32,put on cutting-board
10,s10-d02-cam-002,19660,19701,16,move from X to Y
10,s10-d02-cam-002,19701,19889,1, Background activity
