video_id,action_id,action_name,start_frame,end_frame
0001,0,check_booklet,02149.jpg,02191.jpg
0001,51,plug_screw,02228.jpg,02232.jpg
0001,0,check_booklet,02240.jpg,02252.jpg
0001,56,pull_partial_model,02255.jpg,02258.jpg
0001,51,plug_screw,02259.jpg,02262.jpg
0001,0,check_booklet,00154.jpg,00163.jpg
0001,9,take_gray_perforated_bar,02270.jpg,02283.jpg
0001,51,plug_screw,02289.jpg,02298.jpg
0001,20,take_red_4_perforated_junction_bar,02318.jpg,02328.jpg
0001,51,plug_screw,02335.jpg,02341.jpg
0001,21,take_bolt,02346.jpg,02363.jpg
0001,47,align_objects,02363.jpg,02381.jpg
0001,45,tighten_bolt_with_hands,02381.jpg,02390.jpg
0001,9,take_gray_perforated_bar,02473.jpg,02492.jpg
0001,47,align_objects,02489.jpg,02519.jpg
0001,0,check_booklet,02536.jpg,02698.jpg
0001,20,take_red_4_perforated_junction_bar,00169.jpg,00198.jpg
0001,0,check_booklet,02708.jpg,02903.jpg
0001,15,take_screw,02916.jpg,02939.jpg
0001,0,check_booklet,03039.jpg,03043.jpg
0001,0,check_booklet,03045.jpg,03059.jpg
0001,57,screw_screw_with_hands,03085.jpg,03141.jpg
0001,59,unscrew_screw_with_hands,03154.jpg,03187.jpg
0001,15,take_screw,03195.jpg,03204.jpg
0001,6,take_white_angled_perforated_bar,03203.jpg,03217.jpg
0001,26,put_partial_model,03234.jpg,03246.jpg
0001,0,check_booklet,03277.jpg,03297.jpg
0001,0,check_booklet,00252.jpg,00321.jpg
0001,5,take_partial_model,03306.jpg,03315.jpg
0001,51,plug_screw,03316.jpg,03323.jpg
0001,0,check_booklet,03347.jpg,03571.jpg
0001,0,check_booklet,03609.jpg,03663.jpg
0001,0,check_booklet,03673.jpg,03728.jpg
0001,0,check_booklet,03744.jpg,03821.jpg
0001,0,check_booklet,03832.jpg,03928.jpg
0001,24,put_booklet,03942.jpg,03952.jpg
0001,10,take_wheels_axle,03950.jpg,03960.jpg
0001,0,check_booklet,03982.jpg,04025.jpg
0001,0,check_booklet,00332.jpg,00391.jpg
0001,5,take_partial_model,04046.jpg,04057.jpg
0001,0,check_booklet,04059.jpg,04065.jpg
0001,51,plug_screw,04176.jpg,04185.jpg
0001,57,screw_screw_with_hands,04191.jpg,04216.jpg
0001,0,check_booklet,04219.jpg,04240.jpg
0001,0,check_booklet,04244.jpg,04251.jpg
0001,14,take_handlebar,04290.jpg,04304.jpg
0001,0,check_booklet,04305.jpg,04425.jpg
0001,0,check_booklet,04469.jpg,04477.jpg
0001,53,plug_handlebar,04517.jpg,04529.jpg
0001,0,check_booklet,00400.jpg,00404.jpg
0001,31,put_wheels_axle,04554.jpg,04563.jpg
0001,14,take_handlebar,04560.jpg,04572.jpg
0001,53,plug_handlebar,04577.jpg,04590.jpg
0001,57,screw_screw_with_hands,04709.jpg,04757.jpg
0001,21,take_bolt,04762.jpg,04772.jpg
0001,15,take_screw,04789.jpg,04799.jpg
0001,15,take_screw,04801.jpg,04810.jpg
0001,36,put_screw,04806.jpg,04816.jpg
0001,0,check_booklet,04832.jpg,04908.jpg
0001,0,check_booklet,04921.jpg,04988.jpg
0001,0,check_booklet,00407.jpg,00419.jpg
0002,0,check_booklet,00012.jpg,00045.jpg
0002,8,take_screwdriver,04060.jpg,04070.jpg
0002,47,align_objects,04070.jpg,04080.jpg
0002,58,screw_screw_with_screwdriver,04080.jpg,04095.jpg
0002,47,align_objects,04183.jpg,04198.jpg
0002,58,screw_screw_with_screwdriver,04198.jpg,04210.jpg
0002,47,align_objects,04229.jpg,04242.jpg
0002,58,screw_screw_with_screwdriver,04242.jpg,04248.jpg
0002,29,put_screwdriver,04251.jpg,04260.jpg
0002,0,check_booklet,04275.jpg,04318.jpg
0002,0,check_booklet,04324.jpg,04355.jpg
0002,30,put_gray_perforated_bar,00309.jpg,00320.jpg
0002,0,check_booklet,04368.jpg,04383.jpg
0002,51,plug_screw,04391.jpg,04405.jpg
0002,56,pull_partial_model,04404.jpg,04406.jpg
0002,0,check_booklet,04463.jpg,04499.jpg
0002,53,plug_handlebar,04506.jpg,04516.jpg
0002,56,pull_partial_model,04531.jpg,04534.jpg
0002,53,plug_handlebar,04565.jpg,04594.jpg
0002,56,pull_partial_model,04593.jpg,04597.jpg
0002,35,put_handlebar,04602.jpg,04616.jpg
0002,3,take_booklet,04622.jpg,04637.jpg
0002,4,take_gray_angled_perforated_bar,00321.jpg,00347.jpg
0002,24,put_booklet,04670.jpg,04679.jpg
0002,0,check_booklet,04706.jpg,04733.jpg
0002,31,put_wheels_axle,04755.jpg,04763.jpg
0002,14,take_handlebar,04759.jpg,04789.jpg
0002,53,plug_handlebar,04803.jpg,04819.jpg
0002,56,pull_partial_model,04818.jpg,04828.jpg
0002,53,plug_handlebar,04851.jpg,04892.jpg
0002,56,pull_partial_model,04892.jpg,04898.jpg
0002,53,plug_handlebar,04981.jpg,05001.jpg
0002,14,take_handlebar,05013.jpg,05023.jpg
0002,51,plug_screw,00371.jpg,00378.jpg
0002,53,plug_handlebar,05060.jpg,05085.jpg
0002,0,check_booklet,05146.jpg,05220.jpg
0002,15,take_screw,05226.jpg,05249.jpg
0002,11,take_red_angled_perforated_bar,05278.jpg,05306.jpg
0002,21,take_bolt,05352.jpg,05368.jpg
0002,33,put_red_perforated_bar,05363.jpg,05377.jpg
0002,32,put_red_angled_perforated_bar,05385.jpg,05394.jpg
0002,5,take_partial_model,05393.jpg,05407.jpg
0002,15,take_screw,05401.jpg,05420.jpg
0002,51,plug_screw,05425.jpg,05429.jpg
0002,0,check_booklet,00391.jpg,00406.jpg
0002,15,take_screw,05429.jpg,05442.jpg
0002,51,plug_screw,05468.jpg,05473.jpg
0002,0,check_booklet,05473.jpg,05478.jpg
0002,0,check_booklet,05491.jpg,05497.jpg
0002,12,take_red_perforated_bar,05571.jpg,05587.jpg
0002,51,plug_screw,05624.jpg,05633.jpg
0002,0,check_booklet,05707.jpg,05709.jpg
0002,0,check_booklet,05773.jpg,05792.jpg
0002,0,check_booklet,05793.jpg,05827.jpg
0002,0,check_booklet,05829.jpg,05897.jpg
0002,0,check_booklet,00420.jpg,00430.jpg
0002,0,check_booklet,05918.jpg,06186.jpg
0002,0,check_booklet,06211.jpg,06225.jpg
0002,0,check_booklet,06245.jpg,06434.jpg
0002,0,check_booklet,06444.jpg,06507.jpg
0002,0,check_booklet,06515.jpg,06554.jpg
0002,0,check_booklet,06560.jpg,06570.jpg
0002,51,plug_screw,06571.jpg,06577.jpg
0002,11,take_red_angled_perforated_bar,06585.jpg,06598.jpg
0002,0,check_booklet,06629.jpg,06668.jpg
0002,0,check_booklet,06686.jpg,06727.jpg
0002,20,take_red_4_perforated_junction_bar,00439.jpg,00452.jpg
0002,21,take_bolt,06736.jpg,06747.jpg
0002,45,tighten_bolt_with_hands,06760.jpg,06852.jpg
0002,8,take_screwdriver,06854.jpg,06866.jpg
0002,47,align_objects,06865.jpg,06875.jpg
0002,58,screw_screw_with_screwdriver,06877.jpg,06900.jpg
0002,58,screw_screw_with_screwdriver,06917.jpg,06949.jpg
0002,29,put_screwdriver,06951.jpg,06961.jpg
0002,0,check_booklet,07012.jpg,07038.jpg
0002,0,check_booklet,07046.jpg,07062.jpg
0002,47,align_objects,07065.jpg,07116.jpg
0002,0,check_booklet,00462.jpg,00487.jpg
0002,15,take_screw,07121.jpg,07131.jpg
0002,51,plug_screw,07135.jpg,07152.jpg
0002,21,take_bolt,07166.jpg,07177.jpg
0002,45,tighten_bolt_with_hands,07199.jpg,07232.jpg
0002,45,tighten_bolt_with_hands,07254.jpg,07266.jpg
0002,45,tighten_bolt_with_hands,07277.jpg,07328.jpg
0002,8,take_screwdriver,07327.jpg,07336.jpg
0002,47,align_objects,07362.jpg,07373.jpg
0002,58,screw_screw_with_screwdriver,07373.jpg,07434.jpg
0002,29,put_screwdriver,07433.jpg,07443.jpg
0002,57,screw_screw_with_hands,00489.jpg,00508.jpg
0002,0,check_booklet,07444.jpg,07459.jpg
0002,0,check_booklet,07527.jpg,07599.jpg
0002,57,screw_screw_with_hands,07666.jpg,07678.jpg
0002,8,take_screwdriver,07687.jpg,07697.jpg
0002,47,align_objects,07694.jpg,07710.jpg
0002,58,screw_screw_with_screwdriver,07710.jpg,07729.jpg
0002,29,put_screwdriver,07729.jpg,07738.jpg
0002,0,check_booklet,07772.jpg,07820.jpg
0002,0,check_booklet,07830.jpg,07894.jpg
0002,11,take_red_angled_perforated_bar,07914.jpg,07938.jpg
0002,21,take_bolt,00520.jpg,00533.jpg
0002,47,align_objects,07956.jpg,07974.jpg
0002,15,take_screw,08034.jpg,08049.jpg
0002,51,plug_screw,08095.jpg,08139.jpg
0002,21,take_bolt,08163.jpg,08184.jpg
0002,15,take_screw,08288.jpg,08298.jpg
0002,51,plug_screw,08304.jpg,08318.jpg
0002,42,put_bolt,08361.jpg,08370.jpg
0002,11,take_red_angled_perforated_bar,08365.jpg,08382.jpg
0002,21,take_bolt,08418.jpg,08431.jpg
0002,45,tighten_bolt_with_hands,08445.jpg,08486.jpg
0002,45,tighten_bolt_with_hands,00560.jpg,00582.jpg
0002,0,check_booklet,00058.jpg,00100.jpg
0002,8,take_screwdriver,08533.jpg,08544.jpg
0002,47,align_objects,08564.jpg,08579.jpg
0002,58,screw_screw_with_screwdriver,08579.jpg,08638.jpg
0002,29,put_screwdriver,08727.jpg,08743.jpg
0002,57,screw_screw_with_hands,08774.jpg,08788.jpg
0002,15,take_screw,08862.jpg,08875.jpg
0002,51,plug_screw,08899.jpg,08908.jpg
0002,12,take_red_perforated_bar,08915.jpg,08931.jpg
0002,51,plug_screw,08962.jpg,08966.jpg
0002,21,take_bolt,09012.jpg,09028.jpg
0002,0,check_booklet,00595.jpg,00610.jpg
0002,45,tighten_bolt_with_hands,09115.jpg,09139.jpg
0002,45,tighten_bolt_with_hands,09177.jpg,09217.jpg
0002,8,take_screwdriver,09291.jpg,09302.jpg
0002,47,align_objects,09298.jpg,09311.jpg
0002,58,screw_screw_with_screwdriver,09311.jpg,09366.jpg
0002,47,align_objects,09460.jpg,09470.jpg
0002,58,screw_screw_with_screwdriver,09471.jpg,09491.jpg
0002,29,put_screwdriver,09492.jpg,09502.jpg
0002,0,check_booklet,09549.jpg,09562.jpg
0002,0,check_booklet,09595.jpg,09979.jpg
0002,0,check_booklet,00632.jpg,00653.jpg
0002,15,take_screw,010018.jpg,10033.jpg
0002,51,plug_screw,10035.jpg,10042.jpg
0002,0,check_booklet,10054.jpg,10087.jpg
0002,0,check_booklet,10122.jpg,10127.jpg
0002,0,check_booklet,10137.jpg,10157.jpg
0002,0,check_booklet,10168.jpg,10299.jpg
0002,27,put_white_angled_perforated_bar,010312.jpg,10323.jpg
0002,59,unscrew_screw_with_hands,10358.jpg,10367.jpg
0002,8,take_screwdriver,010366.jpg,10376.jpg
0002,47,align_objects,010371.jpg,10387.jpg
0002,45,tighten_bolt_with_hands,00703.jpg,00773.jpg
0002,60,unscrew_screw_with_screwdriver,10387.jpg,10404.jpg
0002,59,unscrew_screw_with_hands,10412.jpg,10420.jpg
0002,36,put_screw,010422.jpg,10432.jpg
0002,36,put_screw,010429.jpg,10439.jpg
0002,15,take_screw,010437.jpg,10449.jpg
0002,51,plug_screw,10455.jpg,10464.jpg
0002,0,check_booklet,10469.jpg,10481.jpg
0002,54,pull_screw,10490.jpg,10494.jpg
0002,36,put_screw,010491.jpg,10499.jpg
0002,6,take_white_angled_perforated_bar,010497.jpg,10511.jpg
0002,45,tighten_bolt_with_hands,00772.jpg,00772.jpg
0002,47,align_objects,010521.jpg,10544.jpg
0002,0,check_booklet,10568.jpg,10577.jpg
0002,0,check_booklet,10585.jpg,10618.jpg
0002,0,check_booklet,10650.jpg,10693.jpg
0002,47,align_objects,010709.jpg,10737.jpg
0002,15,take_screw,010733.jpg,10744.jpg
0002,51,plug_screw,10746.jpg,10758.jpg
0002,0,check_booklet,10765.jpg,10779.jpg
0002,0,check_booklet,10807.jpg,10813.jpg
0002,6,take_white_angled_perforated_bar,010818.jpg,10833.jpg
0002,8,take_screwdriver,00826.jpg,00836.jpg
0002,0,check_booklet,10876.jpg,10899.jpg
0002,0,check_booklet,10915.jpg,10918.jpg
0002,33,put_red_perforated_bar,010920.jpg,10929.jpg
0002,0,check_booklet,10934.jpg,10972.jpg
0002,15,take_screw,010992.jpg,11005.jpg
0002,54,pull_screw,11025.jpg,11043.jpg
0002,36,put_screw,011038.jpg,11046.jpg
0002,51,plug_screw,11098.jpg,11145.jpg
0002,0,check_booklet,11165.jpg,11177.jpg
0002,51,plug_screw,11283.jpg,11297.jpg
0002,47,align_objects,00837.jpg,00849.jpg
0002,21,take_bolt,011537.jpg,11554.jpg
0002,0,check_booklet,11557.jpg,11597.jpg
0002,0,check_booklet,11638.jpg,11650.jpg
0002,45,tighten_bolt_with_hands,11669.jpg,11744.jpg
0002,8,take_screwdriver,011875.jpg,11887.jpg
0002,47,align_objects,011881.jpg,11893.jpg
0002,58,screw_screw_with_screwdriver,11893.jpg,11966.jpg
0002,29,put_screwdriver,011969.jpg,11977.jpg
0002,8,take_screwdriver,012000.jpg,12012.jpg
0002,47,align_objects,012045.jpg,12071.jpg
0002,58,screw_screw_with_screwdriver,00849.jpg,00864.jpg
0002,58,screw_screw_with_screwdriver,12071.jpg,12103.jpg
0002,29,put_screwdriver,012102.jpg,12111.jpg
0002,8,take_screwdriver,012214.jpg,12227.jpg
0002,47,align_objects,012223.jpg,12237.jpg
0002,58,screw_screw_with_screwdriver,12237.jpg,12266.jpg
0002,45,tighten_bolt_with_hands,12300.jpg,12356.jpg
0002,45,tighten_bolt_with_hands,12427.jpg,12451.jpg
0002,47,align_objects,012487.jpg,12522.jpg
0002,58,screw_screw_with_screwdriver,12522.jpg,12537.jpg
0002,57,screw_screw_with_hands,12642.jpg,12667.jpg
0002,47,align_objects,00869.jpg,00878.jpg
0002,0,check_booklet,12698.jpg,12755.jpg
0002,29,put_screwdriver,012752.jpg,12761.jpg
0002,0,check_booklet,12763.jpg,12787.jpg
0002,21,take_bolt,012838.jpg,12852.jpg
0002,45,tighten_bolt_with_hands,12891.jpg,12956.jpg
0002,0,check_booklet,12968.jpg,13031.jpg
0002,19,take_red_perforated_junction_bar,013036.jpg,13047.jpg
