Cook.Cleandishes_p03_r01_v18_c06;Cook.Cleandishes
Walk_p03_r15_v03_c04;Walk
Cook.Cleandishes_p03_r09_v18_c03;Cook.Cleandishes
Walk_p15_r08_v15_c07;Walk
WatchTV_p03_r08_v07_c04;WatchTV
Drink.Fromcup_p13_r07_v24_c05;Drink.Fromcup
Drink.Fromcup_p07_r00_v20_c06;Drink.Fromcup
Walk_p03_r10_v02_c04;Walk
Walk_p04_r15_v05_c05;Walk
Walk_p03_r21_v04_c05;Walk
Drink.Fromcup_p13_r00_v21_c07;Drink.Fromcup
Leave_p13_r01_v04_c04;Leave
Drink.Fromcup_p17_r01_v01_c05;Drink.Fromcup
Walk_p03_r04_v16_c03;Walk
Drink.Fromcup_p07_r12_v21_c06;Drink.Fromcup
Walk_p15_r12_v17_c03;Walk
Getup_p13_r04_v03_c04;Getup
Walk_p09_r02_v15_c06;Walk
Eat.Attable_p07_r27_v08_c01;Eat.Attable
Drink.Fromcup_p15_r03_v14_c06;Drink.Fromcup
Enter_p04_r00_v03_c05;Enter
Walk_p15_r29_v17_c06;Walk
Drink.Fromcup_p12_r01_v04_c05;Drink.Fromcup
Drink.Fromcup_p04_r00_v15_c03;Drink.Fromcup
Pour.Frombottle_p12_r02_v02_c04;Pour.Frombottle
Walk_p17_r07_v06_c05;Walk
Cook.Stir_p17_r05_v14_c03;Cook.Stir
Drink.Fromcup_p15_r02_v01_c05;Drink.Fromcup
Sitdown_p09_r00_v01_c05;Sitdown
Getup_p06_r02_v09_c01;Getup
Walk_p03_r20_v03_c04;Walk
Cook.Cleanup_p13_r01_v20_c03;Cook.Cleanup
Walk_p03_r05_v04_c04;Walk
Drink.Frombottle_p13_r00_v13_c01;Drink.Frombottle
Walk_p15_r05_v04_c05;Walk
Readbook_p03_r00_v07_c04;Readbook
WatchTV_p06_r04_v03_c04;WatchTV
Walk_p04_r01_v16_c07;Walk
Enter_p13_r00_v24_c04;Enter
Drink.Fromcup_p17_r03_v03_c04;Drink.Fromcup
Eat.Attable_p13_r05_v09_c01;Eat.Attable
Walk_p06_r00_v13_c07;Walk
Readbook_p15_r03_v02_c04;Readbook
Usetelephone_p03_r01_v06_c04;Usetelephone
Leave_p09_r02_v05_c04;Leave
Sitdown_p06_r02_v09_c02;Sitdown
Eat.Attable_p09_r32_v08_c01;Eat.Attable
Usetelephone_p06_r00_v01_c04;Usetelephone
Walk_p13_r13_v25_c04;Walk
Walk_p03_r11_v03_c04;Walk
WatchTV_p06_r07_v06_c05;WatchTV
Walk_p17_r06_v10_c02;Walk
Takepills_p17_r01_v14_c06;Takepills
Drink.Fromcup_p13_r03_v13_c02;Drink.Fromcup
Eat.Attable_p13_r02_v09_c01;Eat.Attable
Readbook_p13_r02_v24_c05;Readbook
Walk_p13_r12_v10_c02;Walk
Walk_p09_r01_v02_c05;Walk
Walk_p15_r16_v16_c03;Walk
Getup_p03_r10_v08_c05;Getup
Pour.Frombottle_p12_r00_v06_c05;Pour.Frombottle
Drink.Fromcup_p07_r07_v08_c01;Drink.Fromcup
Drink.Fromcup_p13_r03_v12_c01;Drink.Fromcup
Walk_p03_r10_v04_c05;Walk
Cook.Cleanup_p15_r02_v14_c06;Cook.Cleanup
Walk_p17_r25_v04_c05;Walk
Pour.Fromkettle_p06_r03_v12_c06;Pour.Fromkettle
Drink.Fromcup_p07_r01_v04_c05;Drink.Fromcup
Walk_p15_r03_v14_c03;Walk
Getup_p03_r01_v11_c02;Getup
Walk_p03_r05_v15_c06;Walk
Drink.Fromcan_p04_r00_v03_c05;Drink.Fromcan
Cook.Cleandishes_p06_r04_v12_c03;Cook.Cleandishes
Walk_p07_r02_v07_c05;Walk
Getup_p09_r00_v01_c04;Getup
Usetelephone_p07_r01_v06_c05;Usetelephone
Cook.Stir_p09_r03_v12_c06;Cook.Stir
Walk_p04_r05_v17_c07;Walk
Uselaptop_p13_r00_v11_c01;Uselaptop
Cook.Stir_p09_r01_v12_c07;Cook.Stir
Pour.Fromcan_p15_r00_v11_c02;Pour.Fromcan
Getup_p12_r11_v06_c05;Getup
Getup_p06_r06_v06_c05;Getup
Readbook_p06_r09_v07_c01;Readbook
Walk_p12_r11_v12_c07;Walk
Readbook_p06_r10_v07_c02;Readbook
Walk_p17_r04_v11_c07;Walk
Makecoffee.Pourgrains_p15_r01_v13_c03;Makecoffee.Pourgrains
Drink.Fromcup_p03_r05_v12_c01;Drink.Fromcup
Walk_p15_r17_v02_c05;Walk
Leave_p06_r02_v05_c04;Leave
Drink.Fromcup_p07_r05_v20_c06;Drink.Fromcup
Walk_p07_r07_v05_c05;Walk
WatchTV_p09_r03_v05_c05;WatchTV
Cook.Usestove_p07_r05_v21_c06;Cook.Usestove
Drink.Fromcup_p06_r00_v02_c04;Drink.Fromcup
Walk_p06_r03_v13_c03;Walk
Eat.Attable_p07_r04_v08_c02;Eat.Attable
Walk_p17_r28_v12_c06;Walk
Getup_p17_r00_v09_c01;Getup
Drink.Fromcup_p04_r05_v16_c07;Drink.Fromcup
Drink.Fromcup_p17_r02_v03_c04;Drink.Fromcup
Walk_p17_r12_v10_c02;Walk
Walk_p12_r08_v12_c07;Walk
Walk_p07_r01_v09_c01;Walk
Cook.Usestove_p06_r03_v13_c03;Cook.Usestove
Readbook_p13_r01_v05_c04;Readbook
Walk_p15_r42_v16_c06;Walk
Walk_p03_r03_v08_c04;Walk
Drink.Fromcup_p12_r03_v05_c04;Drink.Fromcup
Walk_p12_r08_v04_c05;Walk
Cook.Stir_p13_r07_v23_c06;Cook.Stir
Drink.Fromcup_p17_r00_v12_c06;Drink.Fromcup
Readbook_p07_r03_v05_c05;Readbook
Walk_p17_r06_v06_c05;Walk
Eat.Attable_p09_r20_v08_c01;Eat.Attable
Sitdown_p17_r01_v08_c01;Sitdown
Drink.Fromcup_p04_r01_v12_c02;Drink.Fromcup
Cook.Stir_p15_r01_v15_c06;Cook.Stir
Walk_p09_r01_v16_c06;Walk
Readbook_p17_r00_v02_c04;Readbook
Walk_p15_r00_v16_c07;Walk
Readbook_p17_r03_v02_c05;Readbook
Cook.Cleanup_p04_r01_v18_c03;Cook.Cleanup
Sitdown_p12_r01_v04_c05;Sitdown
WatchTV_p09_r01_v07_c05;WatchTV
Drink.Fromglass_p03_r01_v19_c04;Drink.Fromglass
Drink.Fromcup_p15_r05_v03_c04;Drink.Fromcup
Walk_p03_r02_v11_c02;Walk
Pour.Fromcan_p03_r02_v18_c03;Pour.Fromcan
WatchTV_p03_r00_v03_c05;WatchTV
Cook.Cut_p06_r00_v13_c07;Cook.Cut
Getup_p04_r00_v13_c02;Getup
Getup_p13_r08_v10_c01;Getup
Walk_p17_r00_v13_c07;Walk
Cook.Cleanup_p15_r01_v13_c06;Cook.Cleanup
Getup_p03_r06_v05_c05;Getup
Drink.Fromcup_p12_r06_v07_c04;Drink.Fromcup
Cook.Cleanup_p07_r02_v21_c06;Cook.Cleanup
Eat.Snack_p12_r02_v12_c06;Eat.Snack
Eat.Attable_p06_r11_v07_c02;Eat.Attable
Sitdown_p09_r01_v07_c04;Sitdown
Walk_p04_r06_v04_c05;Walk
Walk_p15_r10_v17_c03;Walk
Usetablet_p03_r02_v06_c05;Usetablet
Walk_p04_r03_v14_c03;Walk
Cook.Stir_p09_r20_v12_c07;Cook.Stir
Uselaptop_p13_r00_v11_c02;Uselaptop
Uselaptop_p03_r05_v03_c05;Uselaptop
Uselaptop_p03_r01_v03_c05;Uselaptop
Leave_p03_r00_v18_c06;Leave
Walk_p17_r26_v12_c06;Walk
Drink.Fromcup_p03_r08_v16_c06;Drink.Fromcup
Sitdown_p04_r02_v10_c01;Sitdown
Walk_p06_r09_v13_c03;Walk
Cook.Usestove_p04_r01_v17_c03;Cook.Usestove
Walk_p12_r11_v05_c04;Walk
Sitdown_p12_r03_v06_c05;Sitdown
Walk_p17_r11_v14_c06;Walk
Walk_p17_r34_v03_c05;Walk
Enter_p09_r02_v13_c06;Enter
Uselaptop_p12_r00_v07_c05;Uselaptop
Walk_p12_r32_v04_c05;Walk
Walk_p12_r03_v02_c05;Walk
Walk_p13_r00_v08_c02;Walk
Eat.Attable_p04_r06_v08_c01;Eat.Attable
Walk_p03_r44_v04_c05;Walk
Walk_p13_r02_v13_c02;Walk
Eat.Snack_p06_r04_v06_c05;Eat.Snack
WatchTV_p09_r00_v04_c04;WatchTV
Uselaptop_p15_r01_v05_c04;Uselaptop
WatchTV_p15_r08_v03_c05;WatchTV
Drink.Fromcan_p15_r01_v11_c01;Drink.Fromcan
Walk_p04_r25_v05_c05;Walk
Drink.Frombottle_p04_r19_v04_c05;Drink.Frombottle
Walk_p04_r00_v11_c02;Walk
Sitdown_p03_r05_v11_c02;Sitdown
Walk_p17_r09_v09_c02;Walk
Walk_p15_r16_v13_c06;Walk
Leave_p09_r02_v14_c03;Leave
Usetelephone_p13_r02_v13_c01;Usetelephone
Walk_p03_r11_v15_c03;Walk
Laydown_p03_r00_v19_c04;Laydown
Walk_p06_r02_v05_c04;Walk
Makecoffee.Pourwater_p13_r01_v20_c03;Makecoffee.Pourwater
Walk_p13_r08_v23_c06;Walk
Drink.Fromcup_p13_r05_v24_c05;Drink.Fromcup
Leave_p07_r00_v05_c05;Leave
Cook.Stir_p04_r00_v17_c07;Cook.Stir
Eat.Attable_p07_r43_v08_c01;Eat.Attable
Sitdown_p06_r02_v14_c01;Sitdown
Eat.Snack_p09_r08_v13_c03;Eat.Snack
WatchTV_p04_r10_v05_c05;WatchTV
Leave_p07_r00_v04_c05;Leave
WatchTV_p04_r08_v05_c04;WatchTV
Walk_p06_r05_v13_c07;Walk
Drink.Fromcup_p17_r03_v09_c01;Drink.Fromcup
Leave_p04_r00_v05_c05;Leave
Walk_p03_r06_v19_c05;Walk
Drink.Frombottle_p04_r00_v06_c05;Drink.Frombottle
Getup_p15_r00_v05_c04;Getup
Drink.Fromcup_p12_r00_v03_c05;Drink.Fromcup
Walk_p04_r03_v14_c06;Walk
Cook.Stir_p15_r00_v17_c03;Cook.Stir
Drink.Fromcup_p06_r03_v08_c01;Drink.Fromcup
WatchTV_p12_r00_v14_c05;WatchTV
Walk_p07_r03_v05_c05;Walk
Eat.Attable_p17_r07_v10_c02;Eat.Attable
Getup_p17_r07_v05_c05;Getup
Walk_p13_r02_v07_c04;Walk
Cook.Stir_p15_r09_v16_c07;Cook.Stir
Walk_p12_r07_v12_c06;Walk
Walk_p17_r01_v06_c05;Walk
Readbook_p04_r01_v04_c05;Readbook
Drink.Fromcan_p03_r07_v07_c05;Drink.Fromcan
Drink.Frombottle_p12_r02_v05_c05;Drink.Frombottle
Walk_p04_r04_v14_c03;Walk
Eat.Snack_p13_r01_v21_c03;Eat.Snack
Sitdown_p07_r03_v02_c05;Sitdown
Drink.Fromcan_p06_r05_v11_c01;Drink.Fromcan
Readbook_p13_r05_v12_c02;Readbook
Walk_p15_r33_v16_c06;Walk
Drink.Fromcup_p03_r09_v04_c05;Drink.Fromcup
Walk_p03_r08_v02_c05;Walk
Walk_p03_r04_v15_c03;Walk
Sitdown_p04_r01_v08_c02;Sitdown
Walk_p17_r02_v05_c05;Walk
Makecoffee.Pourwater_p06_r00_v12_c03;Makecoffee.Pourwater
Cook.Cleanup_p03_r05_v18_c06;Cook.Cleanup
Cook.Cleanup_p09_r04_v13_c03;Cook.Cleanup
Walk_p15_r01_v15_c07;Walk
Drink.Fromcup_p17_r06_v14_c06;Drink.Fromcup
Readbook_p06_r03_v07_c02;Readbook
WatchTV_p07_r05_v04_c05;WatchTV
Usetelephone_p15_r02_v16_c06;Usetelephone
Walk_p15_r00_v13_c03;Walk
Walk_p12_r07_v05_c05;Walk
Cook.Cleanup_p07_r02_v22_c07;Cook.Cleanup
Leave_p17_r01_v04_c04;Leave
Uselaptop_p03_r02_v05_c05;Uselaptop
Getup_p13_r03_v11_c02;Getup
Sitdown_p06_r01_v06_c05;Sitdown
Sitdown_p04_r00_v12_c01;Sitdown
Enter_p09_r01_v02_c05;Enter
Pour.Frombottle_p03_r00_v11_c02;Pour.Frombottle
Walk_p15_r17_v14_c06;Walk
Walk_p13_r03_v11_c02;Walk
Getup_p04_r05_v04_c05;Getup
Sitdown_p03_r11_v05_c05;Sitdown
Drink.Fromglass_p03_r04_v18_c06;Drink.Fromglass
Walk_p04_r03_v15_c03;Walk
Maketea.Insertteabag_p04_r01_v16_c06;Maketea.Insertteabag
Getup_p06_r04_v03_c04;Getup
Enter_p06_r00_v03_c05;Enter
Cook.Usestove_p07_r04_v21_c06;Cook.Usestove
Readbook_p03_r00_v07_c05;Readbook
Walk_p15_r11_v14_c06;Walk
Cook.Usestove_p06_r01_v13_c07;Cook.Usestove
Usetelephone_p15_r01_v07_c04;Usetelephone
Laydown_p03_r01_v19_c05;Laydown
Eat.Snack_p06_r07_v11_c02;Eat.Snack
Takepills_p03_r02_v18_c03;Takepills
Sitdown_p15_r03_v10_c02;Sitdown
Drink.Fromcan_p04_r03_v11_c02;Drink.Fromcan
Pour.Fromcup_p13_r01_v20_c06;Pour.Fromcup
Drink.Fromcup_p04_r10_v05_c05;Drink.Fromcup
Eat.Attable_p13_r01_v08_c02;Eat.Attable
Walk_p12_r06_v12_c07;Walk
Sitdown_p04_r04_v03_c05;Sitdown
Walk_p15_r27_v13_c06;Walk
Drink.Fromcup_p12_r10_v04_c05;Drink.Fromcup
Pour.Fromkettle_p15_r01_v13_c06;Pour.Fromkettle
WatchTV_p07_r04_v06_c05;WatchTV
Cook.Stir_p09_r14_v12_c06;Cook.Stir
Walk_p09_r01_v05_c04;Walk
Cook.Cleanup_p17_r00_v15_c03;Cook.Cleanup
Sitdown_p03_r05_v12_c01;Sitdown
Readbook_p03_r07_v02_c05;Readbook
Walk_p17_r01_v04_c05;Walk
Drink.Fromcan_p03_r02_v02_c05;Drink.Fromcan
Drink.Fromcup_p15_r01_v13_c06;Drink.Fromcup
Usetelephone_p15_r01_v12_c02;Usetelephone
Sitdown_p06_r07_v06_c05;Sitdown
Uselaptop_p13_r00_v24_c05;Uselaptop
Pour.Fromcan_p13_r00_v11_c02;Pour.Fromcan
Walk_p04_r08_v15_c03;Walk
Takepills_p15_r00_v10_c02;Takepills
Drink.Fromcup_p13_r07_v24_c04;Drink.Fromcup
Eat.Attable_p06_r07_v07_c01;Eat.Attable
Eat.Snack_p06_r04_v11_c02;Eat.Snack
Drink.Fromcup_p13_r03_v09_c01;Drink.Fromcup
Eat.Attable_p07_r26_v08_c02;Eat.Attable
Laydown_p17_r01_v05_c04;Laydown
Walk_p04_r23_v05_c04;Walk
Eat.Snack_p15_r03_v14_c03;Eat.Snack
Laydown_p12_r00_v05_c04;Laydown
Takepills_p12_r00_v12_c06;Takepills
Walk_p06_r03_v12_c03;Walk
Walk_p04_r06_v16_c07;Walk
Eat.Snack_p07_r00_v21_c07;Eat.Snack
Sitdown_p17_r01_v01_c05;Sitdown
Walk_p06_r03_v14_c02;Walk
Cook.Stir_p17_r08_v14_c07;Cook.Stir
Walk_p15_r07_v04_c05;Walk
Maketea.Boilwater_p03_r00_v15_c03;Maketea.Boilwater
Walk_p07_r01_v22_c03;Walk
Pour.Frombottle_p13_r03_v24_c04;Pour.Frombottle
Walk_p09_r00_v04_c05;Walk
Pour.Fromkettle_p04_r02_v14_c06;Pour.Fromkettle
